fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
1_43_29,1,43,29,97.9,False,False,no_effect
1_140_7,1,140,7,97.9,False,False,no_effect
0_17556_23,0,17556,23,97.9,False,False,no_effect
0_28925_13,0,28925,13,97.9,False,False,no_effect
1_26_15,1,26,15,97.9,False,False,no_effect
1_8_28,1,8,28,97.9,False,False,no_effect
1_89_5,1,89,5,97.9,False,False,no_effect
1_30_15,1,30,15,97.9,False,False,no_effect
0_22978_27,0,22978,27,97.9,False,False,no_effect
0_9124_13,0,9124,13,97.9,False,False,no_effect
0_3890_22,0,3890,22,97.9,False,False,no_effect
1_152_10,1,152,10,97.9,False,False,no_effect
1_180_18,1,180,18,97.9,False,False,no_effect
1_146_17,1,146,17,97.9,False,False,no_effect
0_8885_26,0,8885,26,97.9,False,False,no_effect
0_18174_8,0,18174,8,97.9,False,False,no_effect
0_16362_9,0,16362,9,97.9,False,False,no_effect
1_63_25,1,63,25,97.8,False,False,sdc_minor
1_36_17,1,36,17,97.9,False,False,no_effect
1_96_28,1,96,28,97.9,False,False,no_effect
0_6101_25,0,6101,25,97.9,False,False,no_effect
1_177_23,1,177,23,97.9,False,False,no_effect
1_124_20,1,124,20,97.9,False,False,no_effect
0_6104_29,0,6104,29,97.9,False,False,no_effect
1_16_25,1,16,25,97.9,False,False,no_effect
0_28157_13,0,28157,13,97.9,False,False,no_effect
1_68_20,1,68,20,97.9,False,False,no_effect
1_86_8,1,86,8,97.9,False,False,no_effect
1_87_3,1,87,3,97.9,False,False,no_effect
0_6525_29,0,6525,29,97.9,False,False,no_effect
0_8142_10,0,8142,10,97.9,False,False,no_effect
1_116_0,1,116,0,97.9,False,False,no_effect
1_51_8,1,51,8,97.9,False,False,no_effect
1_40_17,1,40,17,97.9,False,False,no_effect
0_23621_16,0,23621,16,97.9,False,False,no_effect
0_24369_10,0,24369,10,97.9,False,False,no_effect
0_25974_19,0,25974,19,97.9,False,False,no_effect
0_28130_5,0,28130,5,97.9,False,False,no_effect
0_71_13,0,71,13,97.9,False,False,no_effect
1_19_8,1,19,8,97.9,False,False,no_effect
0_34042_28,0,34042,28,97.9,False,False,no_effect
0_528_21,0,528,21,97.9,False,False,no_effect
0_27676_8,0,27676,8,97.9,False,False,no_effect
1_18_14,1,18,14,97.9,False,False,no_effect
1_22_6,1,22,6,97.9,False,False,no_effect
0_20535_23,0,20535,23,97.9,False,False,no_effect
1_35_24,1,35,24,97.9,False,False,no_effect
0_9362_4,0,9362,4,97.9,False,False,no_effect
0_10755_28,0,10755,28,97.9,False,False,no_effect
