fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
0_100145_14,0,100145,14,97.9,False,False,no_effect
1_363_11,1,363,11,97.9,False,False,no_effect
0_31005_20,0,31005,20,97.9,False,False,no_effect
1_28_22,1,28,22,97.9,False,False,no_effect
0_73807_12,0,73807,12,97.9,False,False,no_effect
1_555_19,1,555,19,97.9,False,False,no_effect
0_64282_2,0,64282,2,97.9,False,False,no_effect
0_7362_14,0,7362,14,97.9,False,False,no_effect
0_2612_30,0,2612,30,91.8,False,False,sdc_significant
0_43481_12,0,43481,12,97.9,False,False,no_effect
0_44663_11,0,44663,11,97.9,False,False,no_effect
1_60_1,1,60,1,97.9,False,False,no_effect
0_76888_9,0,76888,9,97.9,False,False,no_effect
0_68982_23,0,68982,23,97.9,False,False,no_effect
0_48967_25,0,48967,25,97.9,False,False,no_effect
0_44113_19,0,44113,19,97.9,False,False,no_effect
1_139_10,1,139,10,97.9,False,False,no_effect
1_498_20,1,498,20,97.9,False,False,no_effect
0_92691_22,0,92691,22,97.9,False,False,no_effect
0_87232_11,0,87232,11,97.9,False,False,no_effect
1_314_18,1,314,18,97.9,False,False,no_effect
0_23292_0,0,23292,0,97.9,False,False,no_effect
1_33_11,1,33,11,97.9,False,False,no_effect
1_226_6,1,226,6,97.9,False,False,no_effect
1_144_21,1,144,21,97.9,False,False,no_effect
0_31194_22,0,31194,22,97.9,False,False,no_effect
1_171_5,1,171,5,97.9,False,False,no_effect
1_457_0,1,457,0,97.9,False,False,no_effect
1_214_15,1,214,15,97.9,False,False,no_effect
0_45938_16,0,45938,16,97.9,False,False,no_effect
0_94426_0,0,94426,0,97.9,False,False,no_effect
0_50585_28,0,50585,28,97.9,False,False,no_effect
1_170_26,1,170,26,97.9,False,False,no_effect
1_387_22,1,387,22,97.9,False,False,no_effect
1_103_30,1,103,30,94.0,False,False,sdc_minor
0_21319_28,0,21319,28,97.9,False,False,no_effect
0_104752_2,0,104752,2,97.9,False,False,no_effect
1_20_20,1,20,20,97.9,False,False,no_effect
1_107_4,1,107,4,97.9,False,False,no_effect
1_174_24,1,174,24,97.9,False,False,no_effect
0_95942_4,0,95942,4,97.9,False,False,no_effect
0_44295_30,0,44295,30,92.4,False,False,sdc_significant
0_56534_10,0,56534,10,97.9,False,False,no_effect
1_160_3,1,160,3,97.9,False,False,no_effect
0_43397_13,0,43397,13,97.9,False,False,no_effect
0_53645_16,0,53645,16,97.9,False,False,no_effect
1_304_15,1,304,15,97.9,False,False,no_effect
0_6505_25,0,6505,25,97.9,False,False,no_effect
1_157_3,1,157,3,97.9,False,False,no_effect
1_3_27,1,3,27,97.9,False,False,no_effect
0_38607_30,0,38607,30,89.7,False,False,sdc_significant
0_12712_1,0,12712,1,97.9,False,False,no_effect
0_22391_18,0,22391,18,97.9,False,False,no_effect
0_62071_7,0,62071,7,97.9,False,False,no_effect
1_407_30,1,407,30,11.9,False,False,catastrophic_low_acc
1_271_5,1,271,5,97.9,False,False,no_effect
1_189_23,1,189,23,97.9,False,False,no_effect
1_378_11,1,378,11,97.9,False,False,no_effect
1_45_16,1,45,16,97.9,False,False,no_effect
1_476_16,1,476,16,97.9,False,False,no_effect
0_109717_17,0,109717,17,97.9,False,False,no_effect
0_19808_6,0,19808,6,97.9,False,False,no_effect
0_87574_22,0,87574,22,97.9,False,False,no_effect
1_232_3,1,232,3,97.9,False,False,no_effect
1_535_26,1,535,26,97.9,False,False,no_effect
1_241_30,1,241,30,98.2,False,False,no_effect
1_80_25,1,80,25,97.9,False,False,no_effect
0_65811_9,0,65811,9,97.9,False,False,no_effect
0_99246_28,0,99246,28,97.9,False,False,no_effect
0_21910_13,0,21910,13,97.9,False,False,no_effect
0_16539_2,0,16539,2,97.9,False,False,no_effect
1_80_27,1,80,27,97.9,False,False,no_effect
0_107815_9,0,107815,9,97.9,False,False,no_effect
1_327_4,1,327,4,97.9,False,False,no_effect
0_50868_25,0,50868,25,97.9,False,False,no_effect
1_282_29,1,282,29,97.9,False,False,no_effect
0_103094_26,0,103094,26,97.9,False,False,no_effect
0_54321_9,0,54321,9,97.9,False,False,no_effect
0_74264_6,0,74264,6,97.9,False,False,no_effect
0_73752_6,0,73752,6,97.9,False,False,no_effect
1_548_22,1,548,22,97.9,False,False,no_effect
1_270_24,1,270,24,97.9,False,False,no_effect
1_484_2,1,484,2,97.9,False,False,no_effect
0_36099_25,0,36099,25,97.9,False,False,no_effect
0_81034_25,0,81034,25,97.9,False,False,no_effect
0_51877_21,0,51877,21,97.9,False,False,no_effect
0_6460_30,0,6460,30,92.3,False,False,sdc_significant
1_381_1,1,381,1,97.9,False,False,no_effect
1_310_19,1,310,19,97.9,False,False,no_effect
1_503_6,1,503,6,97.9,False,False,no_effect
0_17614_19,0,17614,19,97.9,False,False,no_effect
1_328_17,1,328,17,97.9,False,False,no_effect
1_91_12,1,91,12,97.9,False,False,no_effect
1_216_26,1,216,26,97.9,False,False,no_effect
1_528_23,1,528,23,97.9,False,False,no_effect
0_67537_10,0,67537,10,97.9,False,False,no_effect
0_40779_25,0,40779,25,97.9,False,False,no_effect
0_102303_1,0,102303,1,97.9,False,False,no_effect
0_25265_12,0,25265,12,97.9,False,False,no_effect
0_32701_2,0,32701,2,97.9,False,False,no_effect
1_51_23,1,51,23,97.9,False,False,no_effect
0_35910_23,0,35910,23,97.9,False,False,no_effect
1_517_25,1,517,25,97.8,False,False,sdc_minor
0_89282_1,0,89282,1,97.9,False,False,no_effect
0_48819_31,0,48819,31,97.9,False,False,no_effect
1_181_30,1,181,30,94.3,False,False,sdc_minor
1_352_10,1,352,10,97.9,False,False,no_effect
1_92_18,1,92,18,97.9,False,False,no_effect
0_50667_3,0,50667,3,97.9,False,False,no_effect
0_75007_13,0,75007,13,97.9,False,False,no_effect
0_84853_14,0,84853,14,97.9,False,False,no_effect
0_35269_26,0,35269,26,97.8,False,False,sdc_minor
0_102275_0,0,102275,0,97.9,False,False,no_effect
1_135_11,1,135,11,97.9,False,False,no_effect
0_29329_16,0,29329,16,97.9,False,False,no_effect
1_281_27,1,281,27,97.9,False,False,no_effect
1_357_29,1,357,29,97.9,False,False,no_effect
1_223_29,1,223,29,97.9,False,False,no_effect
1_533_25,1,533,25,97.9,False,False,no_effect
0_963_23,0,963,23,97.9,False,False,no_effect
1_305_6,1,305,6,97.9,False,False,no_effect
1_65_21,1,65,21,97.9,False,False,no_effect
1_332_17,1,332,17,97.9,False,False,no_effect
1_305_12,1,305,12,97.9,False,False,no_effect
0_67802_15,0,67802,15,97.9,False,False,no_effect
0_105569_25,0,105569,25,97.9,False,False,no_effect
1_143_1,1,143,1,97.9,False,False,no_effect
1_302_16,1,302,16,97.9,False,False,no_effect
1_414_24,1,414,24,97.9,False,False,no_effect
0_76418_12,0,76418,12,97.9,False,False,no_effect
1_227_30,1,227,30,98.2,False,False,no_effect
1_519_19,1,519,19,97.9,False,False,no_effect
0_110184_11,0,110184,11,97.9,False,False,no_effect
1_99_30,1,99,30,94.3,False,False,sdc_minor
0_97113_16,0,97113,16,97.9,False,False,no_effect
0_89091_21,0,89091,21,97.9,False,False,no_effect
0_29131_22,0,29131,22,97.9,False,False,no_effect
0_97545_19,0,97545,19,97.9,False,False,no_effect
1_339_23,1,339,23,97.9,False,False,no_effect
1_301_29,1,301,29,97.9,False,False,no_effect
0_61674_3,0,61674,3,97.9,False,False,no_effect
0_61894_12,0,61894,12,97.9,False,False,no_effect
0_89220_24,0,89220,24,97.9,False,False,no_effect
1_423_3,1,423,3,97.9,False,False,no_effect
0_18004_12,0,18004,12,97.9,False,False,no_effect
1_419_29,1,419,29,97.9,False,False,no_effect
0_41469_11,0,41469,11,97.9,False,False,no_effect
0_63908_21,0,63908,21,97.9,False,False,no_effect
0_41079_3,0,41079,3,97.9,False,False,no_effect
0_59251_17,0,59251,17,97.9,False,False,no_effect
0_99771_10,0,99771,10,97.9,False,False,no_effect
0_64169_5,0,64169,5,97.9,False,False,no_effect
0_80541_27,0,80541,27,97.9,False,False,no_effect
1_413_27,1,413,27,97.9,False,False,no_effect
1_392_0,1,392,0,97.9,False,False,no_effect
0_69963_12,0,69963,12,97.9,False,False,no_effect
1_14_20,1,14,20,97.9,False,False,no_effect
0_2348_0,0,2348,0,97.9,False,False,no_effect
0_29657_22,0,29657,22,97.9,False,False,no_effect
1_132_6,1,132,6,97.9,False,False,no_effect
1_515_19,1,515,19,97.9,False,False,no_effect
0_8557_2,0,8557,2,97.9,False,False,no_effect
1_297_29,1,297,29,97.9,False,False,no_effect
1_444_8,1,444,8,97.9,False,False,no_effect
