fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
11_178_1,11,178,1,97.9,False,False,no_effect
6_149_2,6,149,2,97.9,False,False,no_effect
4_11162_3,4,11162,3,97.9,False,False,no_effect
4_13152_17,4,13152,17,97.9,False,False,no_effect
0_119_0,0,119,0,97.9,False,False,no_effect
1_99_17,1,99,17,97.9,False,False,no_effect
10_94429_6,10,94429,6,97.9,False,False,no_effect
0_74_24,0,74,24,97.9,False,False,no_effect
3_389_6,3,389,6,97.9,False,False,no_effect
5_124_5,5,124,5,97.9,False,False,no_effect
2_26066_29,2,26066,29,97.9,False,False,no_effect
8_5633_2,8,5633,2,97.9,False,False,no_effect
3_542_19,3,542,19,97.9,False,False,no_effect
5_125_25,5,125,25,97.9,False,False,no_effect
11_40_1,11,40,1,97.9,False,False,no_effect
5_175_22,5,175,22,97.9,False,False,no_effect
5_160_19,5,160,19,97.9,False,False,no_effect
3_513_17,3,513,17,97.9,False,False,no_effect
0_160_16,0,160,16,97.9,False,False,no_effect
6_7_17,6,7,17,97.9,False,False,no_effect
3_155_21,3,155,21,97.9,False,False,no_effect
6_168_8,6,168,8,97.9,False,False,no_effect
1_186_24,1,186,24,97.8,False,False,sdc_minor
8_59618_26,8,59618,26,97.9,False,False,no_effect
3_156_27,3,156,27,97.9,False,False,no_effect
4_21580_28,4,21580,28,97.9,False,False,no_effect
8_34543_13,8,34543,13,97.9,False,False,no_effect
10_36327_12,10,36327,12,97.9,False,False,no_effect
2_40501_8,2,40501,8,97.9,False,False,no_effect
6_37_10,6,37,10,97.9,False,False,no_effect
5_17_7,5,17,7,97.9,False,False,no_effect
2_41628_9,2,41628,9,97.9,False,False,no_effect
11_7_20,11,7,20,97.9,False,False,no_effect
6_105_19,6,105,19,97.9,False,False,no_effect
7_190_17,7,190,17,97.9,False,False,no_effect
2_102119_12,2,102119,12,97.9,False,False,no_effect
1_33_11,1,33,11,97.9,False,False,no_effect
0_156_17,0,156,17,97.9,False,False,no_effect
9_580_14,9,580,14,97.9,False,False,no_effect
9_237_14,9,237,14,97.9,False,False,no_effect
10_6837_22,10,6837,22,97.9,False,False,no_effect
1_176_30,1,176,30,11.9,False,False,catastrophic_low_acc
2_65840_30,2,65840,30,97.7,False,False,sdc_minor
11_166_23,11,166,23,97.9,False,False,no_effect
2_50785_31,2,50785,31,97.9,False,False,no_effect
7_35_10,7,35,10,97.9,False,False,no_effect
3_231_2,3,231,2,97.9,False,False,no_effect
6_3_17,6,3,17,97.9,False,False,no_effect
6_56_12,6,56,12,97.9,False,False,no_effect
3_67_11,3,67,11,97.9,False,False,no_effect
7_157_31,7,157,31,97.9,False,False,no_effect
11_83_29,11,83,29,97.9,False,False,no_effect
3_437_25,3,437,25,97.9,False,False,no_effect
0_155_24,0,155,24,98.0,False,False,no_effect
11_80_25,11,80,25,98.4,False,False,no_effect
9_760_2,9,760,2,97.9,False,False,no_effect
8_28656_28,8,28656,28,97.9,False,False,no_effect
7_10_15,7,10,15,97.9,False,False,no_effect
8_140999_25,8,140999,25,97.9,False,False,no_effect
11_10_24,11,10,24,97.9,False,False,no_effect
8_12922_12,8,12922,12,97.9,False,False,no_effect
4_28806_25,4,28806,25,97.9,False,False,no_effect
4_18737_29,4,18737,29,97.9,False,False,no_effect
2_55372_18,2,55372,18,97.9,False,False,no_effect
9_55_9,9,55,9,97.9,False,False,no_effect
7_165_28,7,165,28,97.9,False,False,no_effect
1_184_7,1,184,7,97.9,False,False,no_effect
2_102069_8,2,102069,8,97.9,False,False,no_effect
6_105_20,6,105,20,97.9,False,False,no_effect
7_6_11,7,6,11,97.9,False,False,no_effect
7_151_12,7,151,12,97.9,False,False,no_effect
7_23_16,7,23,16,97.9,False,False,no_effect
5_177_10,5,177,10,97.9,False,False,no_effect
11_187_7,11,187,7,97.9,False,False,no_effect
1_29_28,1,29,28,97.9,False,False,no_effect
10_95143_5,10,95143,5,97.9,False,False,no_effect
8_100686_10,8,100686,10,97.9,False,False,no_effect
6_140_24,6,140,24,97.9,False,False,no_effect
0_43_21,0,43,21,97.9,False,False,no_effect
9_675_9,9,675,9,97.9,False,False,no_effect
2_18953_11,2,18953,11,97.9,False,False,no_effect
