fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
1_501_22,1,501,22,97.9,False,False,no_effect
0_43223_25,0,43223,25,97.9,False,False,no_effect
0_59878_14,0,59878,14,97.9,False,False,no_effect
0_55362_1,0,55362,1,97.9,False,False,no_effect
0_32286_23,0,32286,23,97.9,False,False,no_effect
0_98354_16,0,98354,16,97.9,False,False,no_effect
0_12572_6,0,12572,6,97.9,False,False,no_effect
0_12644_7,0,12644,7,97.9,False,False,no_effect
1_454_24,1,454,24,97.9,False,False,no_effect
0_143466_16,0,143466,16,97.9,False,False,no_effect
1_718_9,1,718,9,97.9,False,False,no_effect
0_2439_19,0,2439,19,97.9,False,False,no_effect
1_677_6,1,677,6,97.9,False,False,no_effect
1_637_8,1,637,8,97.9,False,False,no_effect
1_107_7,1,107,7,97.9,False,False,no_effect
1_116_6,1,116,6,97.9,False,False,no_effect
1_203_12,1,203,12,97.9,False,False,no_effect
1_535_12,1,535,12,97.9,False,False,no_effect
1_720_26,1,720,26,97.9,False,False,no_effect
1_164_2,1,164,2,97.9,False,False,no_effect
1_212_30,1,212,30,11.9,True,False,catastrophic_nan_inf
1_240_0,1,240,0,97.9,False,False,no_effect
0_23331_7,0,23331,7,97.9,False,False,no_effect
1_152_5,1,152,5,97.9,False,False,no_effect
0_26552_16,0,26552,16,97.9,False,False,no_effect
0_119734_18,0,119734,18,97.9,False,False,no_effect
1_475_3,1,475,3,97.9,False,False,no_effect
0_45797_2,0,45797,2,97.9,False,False,no_effect
1_368_20,1,368,20,97.9,False,False,no_effect
1_756_7,1,756,7,97.9,False,False,no_effect
0_12029_0,0,12029,0,97.9,False,False,no_effect
0_44698_21,0,44698,21,97.9,False,False,no_effect
1_448_17,1,448,17,97.9,False,False,no_effect
0_97680_21,0,97680,21,97.9,False,False,no_effect
0_29840_25,0,29840,25,97.9,False,False,no_effect
1_467_17,1,467,17,97.9,False,False,no_effect
1_706_30,1,706,30,97.9,False,False,no_effect
1_664_10,1,664,10,97.9,False,False,no_effect
0_34737_3,0,34737,3,97.9,False,False,no_effect
0_27187_26,0,27187,26,97.9,False,False,no_effect
1_582_28,1,582,28,97.8,False,False,sdc_minor
0_99549_22,0,99549,22,97.9,False,False,no_effect
0_34250_30,0,34250,30,12.0,False,False,catastrophic_low_acc
1_115_26,1,115,26,97.9,False,False,no_effect
1_47_4,1,47,4,97.9,False,False,no_effect
1_670_20,1,670,20,97.9,False,False,no_effect
0_137577_14,0,137577,14,97.9,False,False,no_effect
1_531_6,1,531,6,97.9,False,False,no_effect
1_677_15,1,677,15,97.9,False,False,no_effect
1_354_24,1,354,24,97.9,False,False,no_effect
0_146366_3,0,146366,3,97.9,False,False,no_effect
0_41137_30,0,41137,30,11.9,False,False,catastrophic_low_acc
1_169_4,1,169,4,97.9,False,False,no_effect
1_328_15,1,328,15,97.9,False,False,no_effect
1_284_3,1,284,3,97.9,False,False,no_effect
0_144309_24,0,144309,24,97.9,False,False,no_effect
1_240_5,1,240,5,97.9,False,False,no_effect
1_454_28,1,454,28,97.9,False,False,no_effect
0_130667_28,0,130667,28,97.9,False,False,no_effect
1_121_31,1,121,31,98.1,False,False,no_effect
0_26907_25,0,26907,25,97.8,False,False,sdc_minor
1_36_0,1,36,0,97.9,False,False,no_effect
0_79848_13,0,79848,13,97.9,False,False,no_effect
1_349_23,1,349,23,97.9,False,False,no_effect
0_58436_29,0,58436,29,97.9,False,False,no_effect
1_573_30,1,573,30,97.9,False,False,no_effect
1_733_28,1,733,28,97.9,False,False,no_effect
0_25542_14,0,25542,14,97.9,False,False,no_effect
0_89484_22,0,89484,22,97.9,False,False,no_effect
1_560_23,1,560,23,97.9,False,False,no_effect
0_12000_10,0,12000,10,97.9,False,False,no_effect
1_143_26,1,143,26,97.8,False,False,sdc_minor
0_66660_12,0,66660,12,97.9,False,False,no_effect
0_31652_25,0,31652,25,97.9,False,False,no_effect
0_119811_12,0,119811,12,97.9,False,False,no_effect
1_110_26,1,110,26,98.2,False,False,no_effect
0_32301_28,0,32301,28,97.9,False,False,no_effect
1_674_8,1,674,8,97.9,False,False,no_effect
1_4_3,1,4,3,97.9,False,False,no_effect
1_599_30,1,599,30,11.9,True,False,catastrophic_nan_inf
0_45521_8,0,45521,8,97.9,False,False,no_effect
0_101556_20,0,101556,20,97.9,False,False,no_effect
1_428_15,1,428,15,97.9,False,False,no_effect
1_407_21,1,407,21,97.9,False,False,no_effect
1_463_8,1,463,8,97.9,False,False,no_effect
0_108198_19,0,108198,19,97.9,False,False,no_effect
1_728_13,1,728,13,97.9,False,False,no_effect
0_54974_18,0,54974,18,97.9,False,False,no_effect
1_688_8,1,688,8,97.9,False,False,no_effect
0_132092_20,0,132092,20,97.9,False,False,no_effect
0_92337_30,0,92337,30,11.9,False,False,catastrophic_low_acc
1_690_18,1,690,18,97.9,False,False,no_effect
1_13_6,1,13,6,97.9,False,False,no_effect
0_99842_9,0,99842,9,97.9,False,False,no_effect
0_14838_12,0,14838,12,97.9,False,False,no_effect
1_164_18,1,164,18,97.9,False,False,no_effect
1_149_3,1,149,3,97.9,False,False,no_effect
1_208_2,1,208,2,97.9,False,False,no_effect
1_463_6,1,463,6,97.9,False,False,no_effect
0_147133_24,0,147133,24,97.9,False,False,no_effect
0_133935_18,0,133935,18,97.9,False,False,no_effect
0_100029_24,0,100029,24,97.9,False,False,no_effect
1_701_20,1,701,20,97.9,False,False,no_effect
0_3398_16,0,3398,16,97.9,False,False,no_effect
