fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
1_96_10,1,96,10,97.9,False,False,no_effect
1_65_5,1,65,5,97.9,False,False,no_effect
0_5506_18,0,5506,18,97.9,False,False,no_effect
1_132_22,1,132,22,97.9,False,False,no_effect
0_2696_29,0,2696,29,97.9,False,False,no_effect
1_109_28,1,109,28,97.9,False,False,no_effect
1_110_26,1,110,26,97.8,False,False,sdc_minor
1_127_20,1,127,20,97.9,False,False,no_effect
1_97_1,1,97,1,97.9,False,False,no_effect
0_28946_14,0,28946,14,97.9,False,False,no_effect
1_165_4,1,165,4,97.9,False,False,no_effect
1_21_18,1,21,18,97.9,False,False,no_effect
0_18115_14,0,18115,14,97.9,False,False,no_effect
0_7771_4,0,7771,4,97.9,False,False,no_effect
1_9_12,1,9,12,97.9,False,False,no_effect
1_50_21,1,50,21,97.9,False,False,no_effect
1_77_17,1,77,17,97.9,False,False,no_effect
0_9035_16,0,9035,16,97.9,False,False,no_effect
0_19626_18,0,19626,18,97.9,False,False,no_effect
1_103_25,1,103,25,98.1,False,False,no_effect
0_30933_9,0,30933,9,97.9,False,False,no_effect
1_58_14,1,58,14,97.9,False,False,no_effect
0_31092_14,0,31092,14,97.9,False,False,no_effect
1_184_29,1,184,29,97.9,False,False,no_effect
1_21_20,1,21,20,97.9,False,False,no_effect
0_28101_26,0,28101,26,97.9,False,False,no_effect
0_28749_28,0,28749,28,97.9,False,False,no_effect
0_24556_8,0,24556,8,97.9,False,False,no_effect
0_20025_0,0,20025,0,97.9,False,False,no_effect
1_168_22,1,168,22,97.9,False,False,no_effect
1_57_26,1,57,26,97.9,False,False,no_effect
1_175_25,1,175,25,98.0,False,False,no_effect
1_83_1,1,83,1,97.9,False,False,no_effect
0_9118_9,0,9118,9,97.9,False,False,no_effect
1_145_25,1,145,25,98.2,False,False,no_effect
1_52_25,1,52,25,97.9,False,False,no_effect
0_35028_24,0,35028,24,97.9,False,False,no_effect
0_31115_6,0,31115,6,97.9,False,False,no_effect
1_145_28,1,145,28,97.9,False,False,no_effect
1_23_10,1,23,10,97.9,False,False,no_effect
0_36235_11,0,36235,11,97.9,False,False,no_effect
0_32021_1,0,32021,1,97.9,False,False,no_effect
0_13041_4,0,13041,4,97.9,False,False,no_effect
1_72_13,1,72,13,97.9,False,False,no_effect
0_19077_4,0,19077,4,97.9,False,False,no_effect
1_14_23,1,14,23,97.9,False,False,no_effect
0_11260_20,0,11260,20,97.9,False,False,no_effect
1_100_10,1,100,10,97.9,False,False,no_effect
0_8463_26,0,8463,26,97.9,False,False,no_effect
1_190_4,1,190,4,97.9,False,False,no_effect
1_52_8,1,52,8,97.9,False,False,no_effect
0_20300_27,0,20300,27,97.9,False,False,no_effect
1_40_19,1,40,19,97.9,False,False,no_effect
0_32930_29,0,32930,29,97.9,False,False,no_effect
1_51_0,1,51,0,97.9,False,False,no_effect
0_29211_4,0,29211,4,97.9,False,False,no_effect
1_154_15,1,154,15,97.9,False,False,no_effect
1_145_31,1,145,31,97.9,False,False,no_effect
1_118_2,1,118,2,97.9,False,False,no_effect
0_18868_29,0,18868,29,97.9,False,False,no_effect
1_179_19,1,179,19,97.9,False,False,no_effect
1_156_11,1,156,11,97.9,False,False,no_effect
1_63_11,1,63,11,97.9,False,False,no_effect
1_117_24,1,117,24,97.9,False,False,no_effect
0_6260_25,0,6260,25,97.9,False,False,no_effect
0_15708_10,0,15708,10,97.9,False,False,no_effect
1_160_18,1,160,18,97.9,False,False,no_effect
0_14238_31,0,14238,31,97.9,False,False,no_effect
1_141_7,1,141,7,97.9,False,False,no_effect
1_19_6,1,19,6,97.9,False,False,no_effect
1_104_28,1,104,28,97.9,False,False,no_effect
0_16565_13,0,16565,13,97.9,False,False,no_effect
0_30288_1,0,30288,1,97.9,False,False,no_effect
0_30271_24,0,30271,24,97.9,False,False,no_effect
1_190_25,1,190,25,98.2,False,False,no_effect
0_25996_2,0,25996,2,97.9,False,False,no_effect
0_16423_7,0,16423,7,97.9,False,False,no_effect
0_21437_29,0,21437,29,97.9,False,False,no_effect
1_118_4,1,118,4,97.9,False,False,no_effect
0_35941_15,0,35941,15,97.9,False,False,no_effect
1_35_30,1,35,30,11.9,False,False,catastrophic_low_acc
1_41_10,1,41,10,97.9,False,False,no_effect
0_6587_11,0,6587,11,97.9,False,False,no_effect
1_31_25,1,31,25,97.9,False,False,no_effect
0_5084_0,0,5084,0,97.9,False,False,no_effect
1_39_28,1,39,28,97.9,False,False,no_effect
1_45_13,1,45,13,97.9,False,False,no_effect
0_34884_13,0,34884,13,97.9,False,False,no_effect
1_178_3,1,178,3,97.9,False,False,no_effect
0_25599_19,0,25599,19,97.9,False,False,no_effect
1_13_0,1,13,0,97.9,False,False,no_effect
0_24732_12,0,24732,12,97.9,False,False,no_effect
0_24552_15,0,24552,15,97.9,False,False,no_effect
0_5989_1,0,5989,1,97.9,False,False,no_effect
1_7_0,1,7,0,97.9,False,False,no_effect
1_49_4,1,49,4,97.9,False,False,no_effect
0_6330_10,0,6330,10,97.9,False,False,no_effect
0_2884_26,0,2884,26,97.9,False,False,no_effect
0_21439_20,0,21439,20,97.9,False,False,no_effect
0_13573_25,0,13573,25,97.9,False,False,no_effect
1_30_14,1,30,14,97.9,False,False,no_effect
0_6939_22,0,6939,22,97.9,False,False,no_effect
1_44_0,1,44,0,97.9,False,False,no_effect
