fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
10_29184_1,10,29184,1,97.9,False,False,no_effect
11_70_15,11,70,15,97.9,False,False,no_effect
3_142_6,3,142,6,97.9,False,False,no_effect
10_142964_5,10,142964,5,97.9,False,False,no_effect
9_432_2,9,432,2,97.9,False,False,no_effect
0_23_13,0,23,13,97.9,False,False,no_effect
3_517_1,3,517,1,97.9,False,False,no_effect
8_52124_26,8,52124,26,97.9,False,False,no_effect
3_459_17,3,459,17,97.9,False,False,no_effect
0_40_27,0,40,27,98.0,False,False,no_effect
5_71_9,5,71,9,97.9,False,False,no_effect
3_344_6,3,344,6,97.9,False,False,no_effect
1_97_6,1,97,6,97.9,False,False,no_effect
5_88_16,5,88,16,97.9,False,False,no_effect
0_186_29,0,186,29,97.8,False,False,sdc_minor
8_32722_24,8,32722,24,97.9,False,False,no_effect
1_141_18,1,141,18,97.9,False,False,no_effect
10_94800_12,10,94800,12,97.9,False,False,no_effect
11_17_2,11,17,2,97.9,False,False,no_effect
10_59742_18,10,59742,18,97.9,False,False,no_effect
1_59_6,1,59,6,97.9,False,False,no_effect
6_71_29,6,71,29,97.9,False,False,no_effect
10_95638_10,10,95638,10,97.9,False,False,no_effect
5_90_13,5,90,13,97.9,False,False,no_effect
10_69986_4,10,69986,4,97.9,False,False,no_effect
9_650_10,9,650,10,97.9,False,False,no_effect
8_64175_10,8,64175,10,97.9,False,False,no_effect
7_97_17,7,97,17,97.9,False,False,no_effect
10_146001_14,10,146001,14,97.9,False,False,no_effect
10_85008_3,10,85008,3,97.9,False,False,no_effect
3_32_20,3,32,20,97.9,False,False,no_effect
6_68_4,6,68,4,97.9,False,False,no_effect
3_322_13,3,322,13,97.9,False,False,no_effect
10_130870_25,10,130870,25,97.8,False,False,sdc_minor
10_120285_9,10,120285,9,97.9,False,False,no_effect
4_9150_15,4,9150,15,97.9,False,False,no_effect
11_143_16,11,143,16,97.9,False,False,no_effect
