fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
0_62_27,0,62,27,97.9,False,False,no_effect
1_52_5,1,52,5,97.9,False,False,no_effect
0_96_6,0,96,6,97.9,False,False,no_effect
1_160_28,1,160,28,97.9,False,False,no_effect
0_67_22,0,67,22,97.9,False,False,no_effect
1_100_26,1,100,26,97.9,False,False,no_effect
1_79_12,1,79,12,97.9,False,False,no_effect
0_148_21,0,148,21,97.9,False,False,no_effect
0_110_29,0,110,29,97.9,False,False,no_effect
1_73_7,1,73,7,97.9,False,False,no_effect
0_127_9,0,127,9,97.9,False,False,no_effect
1_174_9,1,174,9,97.9,False,False,no_effect
1_159_10,1,159,10,97.9,False,False,no_effect
1_124_18,1,124,18,97.9,False,False,no_effect
0_75_0,0,75,0,97.9,False,False,no_effect
1_10_13,1,10,13,97.9,False,False,no_effect
1_151_7,1,151,7,97.9,False,False,no_effect
0_125_19,0,125,19,97.9,False,False,no_effect
0_110_22,0,110,22,97.9,False,False,no_effect
0_12_16,0,12,16,97.9,False,False,no_effect
0_89_18,0,89,18,97.9,False,False,no_effect
0_22_17,0,22,17,97.9,False,False,no_effect
0_187_12,0,187,12,97.9,False,False,no_effect
1_149_5,1,149,5,97.9,False,False,no_effect
1_56_2,1,56,2,97.9,False,False,no_effect
1_90_15,1,90,15,97.9,False,False,no_effect
1_108_25,1,108,25,97.9,False,False,no_effect
0_66_19,0,66,19,97.9,False,False,no_effect
1_44_27,1,44,27,97.9,False,False,no_effect
1_148_8,1,148,8,97.9,False,False,no_effect
0_64_8,0,64,8,97.9,False,False,no_effect
1_141_12,1,141,12,97.9,False,False,no_effect
1_78_5,1,78,5,97.9,False,False,no_effect
