fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
0_108762_3,0,108762,3,97.9,False,False,no_effect
1_128_23,1,128,23,97.9,False,False,no_effect
0_101231_5,0,101231,5,97.9,False,False,no_effect
1_57_1,1,57,1,97.9,False,False,no_effect
1_25_21,1,25,21,97.9,False,False,no_effect
0_36070_2,0,36070,2,97.9,False,False,no_effect
1_120_8,1,120,8,97.9,False,False,no_effect
1_114_0,1,114,0,97.9,False,False,no_effect
0_4981_16,0,4981,16,97.9,False,False,no_effect
0_39195_27,0,39195,27,97.9,False,False,no_effect
0_75524_15,0,75524,15,97.9,False,False,no_effect
1_31_3,1,31,3,97.9,False,False,no_effect
0_110054_29,0,110054,29,97.9,False,False,no_effect
0_29060_31,0,29060,31,97.9,False,False,no_effect
0_135102_15,0,135102,15,97.9,False,False,no_effect
0_76355_27,0,76355,27,97.9,False,False,no_effect
0_92488_15,0,92488,15,97.9,False,False,no_effect
1_47_5,1,47,5,97.9,False,False,no_effect
1_17_1,1,17,1,97.9,False,False,no_effect
1_120_2,1,120,2,97.9,False,False,no_effect
1_95_16,1,95,16,97.9,False,False,no_effect
0_93610_4,0,93610,4,97.9,False,False,no_effect
1_61_6,1,61,6,97.9,False,False,no_effect
1_34_2,1,34,2,97.9,False,False,no_effect
1_139_21,1,139,21,97.9,False,False,no_effect
0_121798_30,0,121798,30,12.2,False,False,catastrophic_low_acc
0_35350_4,0,35350,4,97.9,False,False,no_effect
1_9_18,1,9,18,97.9,False,False,no_effect
0_11483_12,0,11483,12,97.9,False,False,no_effect
0_82731_19,0,82731,19,97.9,False,False,no_effect
1_139_30,1,139,30,12.2,False,False,catastrophic_low_acc
1_9_12,1,9,12,97.9,False,False,no_effect
1_91_3,1,91,3,97.9,False,False,no_effect
1_69_7,1,69,7,97.9,False,False,no_effect
1_111_25,1,111,25,98.0,False,False,no_effect
1_98_21,1,98,21,97.9,False,False,no_effect
0_130076_31,0,130076,31,97.9,False,False,no_effect
1_132_17,1,132,17,97.9,False,False,no_effect
0_111280_5,0,111280,5,97.9,False,False,no_effect
1_154_11,1,154,11,97.9,False,False,no_effect
1_82_6,1,82,6,97.9,False,False,no_effect
0_85962_18,0,85962,18,97.9,False,False,no_effect
1_114_27,1,114,27,97.9,False,False,no_effect
0_116367_22,0,116367,22,97.9,False,False,no_effect
1_10_22,1,10,22,97.9,False,False,no_effect
1_70_3,1,70,3,97.9,False,False,no_effect
0_106485_23,0,106485,23,97.9,False,False,no_effect
0_8163_9,0,8163,9,97.9,False,False,no_effect
1_8_8,1,8,8,97.9,False,False,no_effect
0_61864_23,0,61864,23,97.9,False,False,no_effect
1_98_2,1,98,2,97.9,False,False,no_effect
0_117944_23,0,117944,23,97.9,False,False,no_effect
1_113_4,1,113,4,97.9,False,False,no_effect
0_138794_23,0,138794,23,97.9,False,False,no_effect
1_80_17,1,80,17,97.9,False,False,no_effect
0_29739_1,0,29739,1,97.9,False,False,no_effect
0_130821_24,0,130821,24,97.9,False,False,no_effect
0_68623_16,0,68623,16,97.9,False,False,no_effect
1_54_18,1,54,18,97.9,False,False,no_effect
1_51_7,1,51,7,97.9,False,False,no_effect
0_19412_28,0,19412,28,97.9,False,False,no_effect
0_116683_5,0,116683,5,97.9,False,False,no_effect
1_170_22,1,170,22,97.9,False,False,no_effect
0_144178_18,0,144178,18,97.9,False,False,no_effect
1_40_11,1,40,11,97.9,False,False,no_effect
1_130_14,1,130,14,97.9,False,False,no_effect
0_52685_8,0,52685,8,97.9,False,False,no_effect
0_129504_1,0,129504,1,97.9,False,False,no_effect
1_141_23,1,141,23,97.9,False,False,no_effect
1_141_8,1,141,8,97.9,False,False,no_effect
0_17235_19,0,17235,19,97.9,False,False,no_effect
1_183_30,1,183,30,12.2,False,False,catastrophic_low_acc
1_104_4,1,104,4,97.9,False,False,no_effect
0_83106_4,0,83106,4,97.9,False,False,no_effect
1_119_22,1,119,22,97.9,False,False,no_effect
0_144520_11,0,144520,11,97.9,False,False,no_effect
0_113408_3,0,113408,3,97.9,False,False,no_effect
0_135817_9,0,135817,9,97.9,False,False,no_effect
1_42_10,1,42,10,97.9,False,False,no_effect
1_181_14,1,181,14,97.9,False,False,no_effect
1_132_18,1,132,18,97.9,False,False,no_effect
0_65694_12,0,65694,12,97.9,False,False,no_effect
1_32_19,1,32,19,97.9,False,False,no_effect
0_131746_10,0,131746,10,97.9,False,False,no_effect
0_44879_21,0,44879,21,97.9,False,False,no_effect
0_7437_5,0,7437,5,97.9,False,False,no_effect
0_69377_13,0,69377,13,97.9,False,False,no_effect
1_158_1,1,158,1,97.9,False,False,no_effect
1_160_18,1,160,18,97.9,False,False,no_effect
1_123_15,1,123,15,97.9,False,False,no_effect
1_76_29,1,76,29,97.9,False,False,no_effect
0_15705_10,0,15705,10,97.9,False,False,no_effect
1_106_30,1,106,30,11.9,False,False,catastrophic_low_acc
1_52_21,1,52,21,97.9,False,False,no_effect
0_81941_20,0,81941,20,97.9,False,False,no_effect
1_102_8,1,102,8,97.9,False,False,no_effect
1_131_6,1,131,6,97.9,False,False,no_effect
1_61_29,1,61,29,97.9,False,False,no_effect
0_70116_28,0,70116,28,97.9,False,False,no_effect
0_36930_6,0,36930,6,97.9,False,False,no_effect
0_76077_24,0,76077,24,97.9,False,False,no_effect
1_63_10,1,63,10,97.9,False,False,no_effect
1_147_20,1,147,20,97.9,False,False,no_effect
0_41770_31,0,41770,31,97.9,False,False,no_effect
1_127_19,1,127,19,97.9,False,False,no_effect
1_5_5,1,5,5,97.9,False,False,no_effect
1_129_29,1,129,29,97.9,False,False,no_effect
0_56398_22,0,56398,22,97.9,False,False,no_effect
0_13248_18,0,13248,18,97.9,False,False,no_effect
1_152_30,1,152,30,11.9,False,False,catastrophic_low_acc
1_137_0,1,137,0,97.9,False,False,no_effect
0_112965_8,0,112965,8,97.9,False,False,no_effect
1_186_23,1,186,23,97.9,False,False,no_effect
1_93_2,1,93,2,97.9,False,False,no_effect
1_13_12,1,13,12,97.9,False,False,no_effect
1_141_18,1,141,18,97.9,False,False,no_effect
0_101279_28,0,101279,28,97.9,False,False,no_effect
1_159_7,1,159,7,97.9,False,False,no_effect
0_25344_25,0,25344,25,97.9,False,False,no_effect
1_86_23,1,86,23,97.9,False,False,no_effect
0_52181_25,0,52181,25,97.9,False,False,no_effect
0_11876_2,0,11876,2,97.9,False,False,no_effect
0_87304_30,0,87304,30,11.9,False,False,catastrophic_low_acc
