fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
4_5496_10,4,5496,10,97.9,False,False,no_effect
4_29446_9,4,29446,9,97.9,False,False,no_effect
6_23_14,6,23,14,97.9,False,False,no_effect
7_89_1,7,89,1,97.9,False,False,no_effect
6_13_25,6,13,25,97.9,False,False,no_effect
8_98031_15,8,98031,15,97.9,False,False,no_effect
6_20_23,6,20,23,97.9,False,False,no_effect
3_28_20,3,28,20,97.9,False,False,no_effect
1_182_21,1,182,21,97.9,False,False,no_effect
2_18035_2,2,18035,2,97.9,False,False,no_effect
4_30962_8,4,30962,8,97.9,False,False,no_effect
11_120_28,11,120,28,97.9,False,False,no_effect
9_5_5,9,5,5,97.9,False,False,no_effect
0_65_13,0,65,13,97.9,False,False,no_effect
2_71932_27,2,71932,27,97.9,False,False,no_effect
1_73_15,1,73,15,97.9,False,False,no_effect
4_7985_3,4,7985,3,97.9,False,False,no_effect
3_429_29,3,429,29,97.9,False,False,no_effect
1_28_31,1,28,31,97.9,False,False,no_effect
9_548_1,9,548,1,97.9,False,False,no_effect
10_135102_15,10,135102,15,97.9,False,False,no_effect
11_36_18,11,36,18,97.9,False,False,no_effect
6_0_22,6,0,22,97.9,False,False,no_effect
3_426_11,3,426,11,97.9,False,False,no_effect
10_22443_23,10,22443,23,97.9,False,False,no_effect
1_134_1,1,134,1,97.9,False,False,no_effect
6_120_2,6,120,2,97.9,False,False,no_effect
10_101418_23,10,101418,23,97.9,False,False,no_effect
4_1064_22,4,1064,22,97.9,False,False,no_effect
1_88_15,1,88,15,97.9,False,False,no_effect
11_168_6,11,168,6,97.9,False,False,no_effect
9_752_21,9,752,21,97.9,False,False,no_effect
2_5811_22,2,5811,22,97.9,False,False,no_effect
8_88748_11,8,88748,11,97.9,False,False,no_effect
10_121798_30,10,121798,30,12.2,False,False,catastrophic_low_acc
10_47783_8,10,47783,8,97.9,False,False,no_effect
1_183_29,1,183,29,97.9,False,False,no_effect
0_75_12,0,75,12,97.9,False,False,no_effect
0_51_2,0,51,2,97.9,False,False,no_effect
5_79_25,5,79,25,98.0,False,False,no_effect
8_124098_16,8,124098,16,97.9,False,False,no_effect
0_165_12,0,165,12,97.9,False,False,no_effect
4_23394_3,4,23394,3,97.9,False,False,no_effect
10_87012_17,10,87012,17,97.9,False,False,no_effect
1_94_27,1,94,27,97.9,False,False,no_effect
6_190_28,6,190,28,97.9,False,False,no_effect
6_86_11,6,86,11,97.9,False,False,no_effect
7_177_31,7,177,31,97.9,False,False,no_effect
5_132_17,5,132,17,97.9,False,False,no_effect
1_186_27,1,186,27,97.9,False,False,no_effect
1_110_11,1,110,11,97.9,False,False,no_effect
8_77009_20,8,77009,20,97.9,False,False,no_effect
1_20_20,1,20,20,97.9,False,False,no_effect
10_77500_19,10,77500,19,97.9,False,False,no_effect
7_154_27,7,154,27,97.9,False,False,no_effect
2_90408_28,2,90408,28,97.9,False,False,no_effect
5_114_2,5,114,2,97.9,False,False,no_effect
11_90_27,11,90,27,97.9,False,False,no_effect
4_3759_4,4,3759,4,97.9,False,False,no_effect
10_106485_23,10,106485,23,97.9,False,False,no_effect
8_41939_1,8,41939,1,97.9,False,False,no_effect
2_79635_28,2,79635,28,97.9,False,False,no_effect
0_32_4,0,32,4,97.9,False,False,no_effect
3_375_23,3,375,23,97.9,False,False,no_effect
6_145_2,6,145,2,97.9,False,False,no_effect
9_157_28,9,157,28,97.9,False,False,no_effect
5_95_28,5,95,28,97.9,False,False,no_effect
1_146_8,1,146,8,97.9,False,False,no_effect
8_96193_25,8,96193,25,97.9,False,False,no_effect
5_166_17,5,166,17,97.9,False,False,no_effect
3_116_1,3,116,1,97.9,False,False,no_effect
11_47_31,11,47,31,97.9,False,False,no_effect
8_101446_7,8,101446,7,97.9,False,False,no_effect
4_17058_28,4,17058,28,97.9,False,False,no_effect
3_292_31,3,292,31,97.9,False,False,no_effect
3_125_8,3,125,8,97.9,False,False,no_effect
1_115_11,1,115,11,97.9,False,False,no_effect
11_113_5,11,113,5,97.9,False,False,no_effect
10_83778_22,10,83778,22,97.9,False,False,no_effect
11_16_18,11,16,18,97.9,False,False,no_effect
4_10322_11,4,10322,11,97.9,False,False,no_effect
5_130_14,5,130,14,97.9,False,False,no_effect
1_51_8,1,51,8,97.9,False,False,no_effect
3_505_1,3,505,1,97.9,False,False,no_effect
5_141_23,5,141,23,97.9,False,False,no_effect
7_141_8,7,141,8,97.9,False,False,no_effect
9_88_4,9,88,4,97.9,False,False,no_effect
4_26093_30,4,26093,30,12.2,False,False,catastrophic_low_acc
8_107687_26,8,107687,26,97.9,False,False,no_effect
9_75_8,9,75,8,97.9,False,False,no_effect
5_164_4,5,164,4,97.9,False,False,no_effect
7_119_22,7,119,22,97.9,False,False,no_effect
2_108665_11,2,108665,11,97.9,False,False,no_effect
2_56704_3,2,56704,3,97.9,False,False,no_effect
1_132_9,1,132,9,97.9,False,False,no_effect
4_10790_10,4,10790,10,97.9,False,False,no_effect
5_181_14,5,181,14,97.9,False,False,no_effect
5_132_18,5,132,18,97.9,False,False,no_effect
1_64_12,1,64,12,97.9,False,False,no_effect
10_144399_17,10,144399,17,97.9,False,False,no_effect
2_81922_19,2,81922,19,97.9,False,False,no_effect
9_546_5,9,546,5,97.9,False,False,no_effect
8_44206_9,8,44206,9,97.9,False,False,no_effect
2_86341_21,2,86341,21,97.9,False,False,no_effect
9_42_1,9,42,1,97.9,False,False,no_effect
1_11_16,1,11,16,97.9,False,False,no_effect
10_55262_26,10,55262,26,97.9,False,False,no_effect
9_654_1,9,654,1,97.9,False,False,no_effect
7_160_18,7,160,18,97.9,False,False,no_effect
10_79192_30,10,79192,30,11.9,False,False,catastrophic_low_acc
3_415_19,3,415,19,97.9,False,False,no_effect
7_18_3,7,18,3,97.9,False,False,no_effect
2_57619_26,2,57619,26,97.9,False,False,no_effect
7_118_13,7,118,13,97.9,False,False,no_effect
5_155_9,5,155,9,97.9,False,False,no_effect
5_183_20,5,183,20,97.9,False,False,no_effect
11_88_25,11,88,25,97.9,False,False,no_effect
2_99701_23,2,99701,23,97.9,False,False,no_effect
8_147233_6,8,147233,6,97.9,False,False,no_effect
5_61_29,5,61,29,97.9,False,False,no_effect
1_68_28,1,68,28,97.9,False,False,no_effect
3_144_6,3,144,6,97.9,False,False,no_effect
0_74_24,0,74,24,97.9,False,False,no_effect
9_428_15,9,428,15,97.9,False,False,no_effect
2_106624_20,2,106624,20,97.9,False,False,no_effect
9_738_20,9,738,20,97.9,False,False,no_effect
3_163_31,3,163,31,97.9,False,False,no_effect
8_122372_31,8,122372,31,97.9,False,False,no_effect
4_32595_1,4,32595,1,97.9,False,False,no_effect
1_100_29,1,100,29,97.9,False,False,no_effect
3_220_22,3,220,22,97.9,False,False,no_effect
0_12_18,0,12,18,97.9,False,False,no_effect
7_152_30,7,152,30,11.9,False,False,catastrophic_low_acc
4_35172_0,4,35172,0,97.9,False,False,no_effect
1_110_8,1,110,8,97.9,False,False,no_effect
4_23971_25,4,23971,25,97.9,False,False,no_effect
5_11_25,5,11,25,97.9,False,False,no_effect
0_145_12,0,145,12,97.9,False,False,no_effect
5_141_18,5,141,18,97.9,False,False,no_effect
1_98_28,1,98,28,97.9,False,False,no_effect
8_73327_7,8,73327,7,97.9,False,False,no_effect
2_12672_25,2,12672,25,97.9,False,False,no_effect
5_86_23,5,86,23,97.9,False,False,no_effect
2_26090_25,2,26090,25,97.9,False,False,no_effect
8_10552_2,8,10552,2,97.9,False,False,no_effect
0_35_21,0,35,21,97.9,False,False,no_effect
7_132_29,7,132,29,97.9,False,False,no_effect
2_79463_8,2,79463,8,97.9,False,False,no_effect
5_156_20,5,156,20,97.9,False,False,no_effect
2_51505_19,2,51505,19,97.9,False,False,no_effect
9_344_31,9,344,31,98.1,False,False,no_effect
11_144_19,11,144,19,97.9,False,False,no_effect
7_4_23,7,4,23,97.9,False,False,no_effect
5_172_7,5,172,7,97.9,False,False,no_effect
6_149_19,6,149,19,97.9,False,False,no_effect
11_176_1,11,176,1,97.9,False,False,no_effect
9_485_16,9,485,16,97.9,False,False,no_effect
10_59649_3,10,59649,3,97.9,False,False,no_effect
9_491_10,9,491,10,97.9,False,False,no_effect
8_99664_9,8,99664,9,97.9,False,False,no_effect
10_63490_2,10,63490,2,97.9,False,False,no_effect
9_717_7,9,717,7,97.9,False,False,no_effect
3_19_28,3,19,28,97.9,False,False,no_effect
5_107_9,5,107,9,97.9,False,False,no_effect
6_176_13,6,176,13,97.9,False,False,no_effect
6_128_30,6,128,30,11.9,True,False,catastrophic_nan_inf
11_186_3,11,186,3,97.9,False,False,no_effect
11_35_13,11,35,13,97.9,False,False,no_effect
8_85209_30,8,85209,30,15.4,False,False,catastrophic_low_acc
8_98782_20,8,98782,20,97.9,False,False,no_effect
2_60249_21,2,60249,21,97.9,False,False,no_effect
8_92874_16,8,92874,16,97.9,False,False,no_effect
9_495_12,9,495,12,97.9,False,False,no_effect
3_285_19,3,285,19,97.9,False,False,no_effect
3_304_18,3,304,18,97.9,False,False,no_effect
11_53_31,11,53,31,97.9,False,False,no_effect
5_122_22,5,122,22,97.9,False,False,no_effect
8_71685_18,8,71685,18,97.9,False,False,no_effect
1_146_24,1,146,24,97.9,False,False,no_effect
6_88_9,6,88,9,97.9,False,False,no_effect
4_2756_18,4,2756,18,97.9,False,False,no_effect
11_20_22,11,20,22,97.9,False,False,no_effect
7_167_16,7,167,16,97.9,False,False,no_effect
11_122_13,11,122,13,97.9,False,False,no_effect
3_551_17,3,551,17,97.9,False,False,no_effect
8_71203_8,8,71203,8,97.9,False,False,no_effect
1_157_15,1,157,15,97.9,False,False,no_effect
3_51_14,3,51,14,97.9,False,False,no_effect
10_61036_3,10,61036,3,97.9,False,False,no_effect
1_105_21,1,105,21,97.9,False,False,no_effect
11_120_6,11,120,6,97.9,False,False,no_effect
10_36036_0,10,36036,0,97.9,False,False,no_effect
8_41403_26,8,41403,26,97.9,False,False,no_effect
10_124701_30,10,124701,30,12.2,False,False,catastrophic_low_acc
10_52286_18,10,52286,18,97.9,False,False,no_effect
5_73_3,5,73,3,97.9,False,False,no_effect
1_166_14,1,166,14,97.9,False,False,no_effect
8_9777_11,8,9777,11,97.9,False,False,no_effect
6_45_2,6,45,2,97.9,False,False,no_effect
6_126_11,6,126,11,97.9,False,False,no_effect
11_74_2,11,74,2,97.9,False,False,no_effect
0_76_6,0,76,6,97.9,False,False,no_effect
5_72_29,5,72,29,97.9,False,False,no_effect
10_142422_31,10,142422,31,97.9,False,False,no_effect
2_66088_29,2,66088,29,97.9,False,False,no_effect
4_12636_7,4,12636,7,97.9,False,False,no_effect
5_41_29,5,41,29,12.2,False,False,catastrophic_low_acc
10_67440_11,10,67440,11,97.9,False,False,no_effect
0_188_21,0,188,21,97.9,False,False,no_effect
4_12659_11,4,12659,11,97.9,False,False,no_effect
9_654_25,9,654,25,97.9,False,False,no_effect
6_131_20,6,131,20,97.9,False,False,no_effect
1_102_6,1,102,6,97.9,False,False,no_effect
2_18430_30,2,18430,30,97.5,False,False,sdc_minor
5_63_0,5,63,0,97.9,False,False,no_effect
4_25137_15,4,25137,15,97.9,False,False,no_effect
7_68_21,7,68,21,97.9,False,False,no_effect
4_749_16,4,749,16,97.9,False,False,no_effect
10_94254_15,10,94254,15,97.9,False,False,no_effect
0_170_7,0,170,7,97.9,False,False,no_effect
7_78_10,7,78,10,97.9,False,False,no_effect
6_175_19,6,175,19,97.9,False,False,no_effect
11_30_18,11,30,18,97.9,False,False,no_effect
5_157_14,5,157,14,97.9,False,False,no_effect
3_136_30,3,136,30,97.6,False,False,sdc_minor
2_59634_23,2,59634,23,97.9,False,False,no_effect
6_179_30,6,179,30,11.9,True,False,catastrophic_nan_inf
8_57255_15,8,57255,15,97.9,False,False,no_effect
10_21461_28,10,21461,28,97.9,False,False,no_effect
8_94839_4,8,94839,4,97.9,False,False,no_effect
9_114_3,9,114,3,97.9,False,False,no_effect
8_132510_12,8,132510,12,97.9,False,False,no_effect
9_549_9,9,549,9,97.9,False,False,no_effect
2_43007_28,2,43007,28,97.9,False,False,no_effect
1_174_13,1,174,13,97.9,False,False,no_effect
11_149_31,11,149,31,97.9,False,False,no_effect
1_130_28,1,130,28,97.9,False,False,no_effect
0_116_8,0,116,8,97.9,False,False,no_effect
8_108901_29,8,108901,29,97.9,False,False,no_effect
9_59_29,9,59,29,97.9,False,False,no_effect
10_80784_1,10,80784,1,97.9,False,False,no_effect
6_65_0,6,65,0,97.9,False,False,no_effect
11_55_4,11,55,4,97.9,False,False,no_effect
0_108_22,0,108,22,97.9,False,False,no_effect
11_16_3,11,16,3,97.9,False,False,no_effect
1_120_2,1,120,2,97.9,False,False,no_effect
4_26795_11,4,26795,11,97.9,False,False,no_effect
2_100378_26,2,100378,26,97.9,False,False,no_effect
5_97_28,5,97,28,97.9,False,False,no_effect
6_96_5,6,96,5,97.9,False,False,no_effect
10_141374_8,10,141374,8,97.9,False,False,no_effect
10_91165_7,10,91165,7,97.9,False,False,no_effect
2_70419_25,2,70419,25,97.9,False,False,no_effect
8_33383_14,8,33383,14,97.9,False,False,no_effect
0_5_19,0,5,19,97.9,False,False,no_effect
7_172_27,7,172,27,97.9,False,False,no_effect
8_99425_14,8,99425,14,97.9,False,False,no_effect
3_471_22,3,471,22,97.9,False,False,no_effect
2_36129_12,2,36129,12,97.9,False,False,no_effect
11_28_2,11,28,2,97.9,False,False,no_effect
10_109901_1,10,109901,1,97.9,False,False,no_effect
3_211_4,3,211,4,97.9,False,False,no_effect
1_152_2,1,152,2,97.9,False,False,no_effect
7_153_3,7,153,3,97.9,False,False,no_effect
3_45_25,3,45,25,97.9,False,False,no_effect
7_59_13,7,59,13,97.9,False,False,no_effect
0_35_18,0,35,18,97.9,False,False,no_effect
3_326_20,3,326,20,97.9,False,False,no_effect
3_309_9,3,309,9,97.9,False,False,no_effect
10_136642_14,10,136642,14,97.9,False,False,no_effect
6_76_17,6,76,17,97.9,False,False,no_effect
0_142_11,0,142,11,97.9,False,False,no_effect
10_111988_31,10,111988,31,97.9,False,False,no_effect
0_88_24,0,88,24,97.9,False,False,no_effect
8_83554_26,8,83554,26,97.9,False,False,no_effect
6_38_19,6,38,19,97.9,False,False,no_effect
6_47_30,6,47,30,97.9,False,False,no_effect
3_230_19,3,230,19,97.9,False,False,no_effect
11_36_29,11,36,29,97.9,False,False,no_effect
0_143_26,0,143,26,97.9,False,False,no_effect
