fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
0_10260_15,0,10260,15,97.9,False,False,no_effect
1_449_10,1,449,10,97.9,False,False,no_effect
1_381_18,1,381,18,97.9,False,False,no_effect
1_418_21,1,418,21,97.9,False,False,no_effect
0_87726_4,0,87726,4,97.9,False,False,no_effect
1_96_24,1,96,24,97.9,False,False,no_effect
1_258_9,1,258,9,97.9,False,False,no_effect
1_83_9,1,83,9,97.9,False,False,no_effect
1_317_25,1,317,25,98.0,False,False,no_effect
0_22208_19,0,22208,19,97.9,False,False,no_effect
1_658_21,1,658,21,97.9,False,False,no_effect
0_137990_5,0,137990,5,97.9,False,False,no_effect
1_520_23,1,520,23,97.9,False,False,no_effect
0_95052_19,0,95052,19,97.9,False,False,no_effect
0_56149_21,0,56149,21,97.9,False,False,no_effect
1_196_14,1,196,14,97.9,False,False,no_effect
0_40617_4,0,40617,4,97.9,False,False,no_effect
1_103_2,1,103,2,97.9,False,False,no_effect
1_632_8,1,632,8,97.9,False,False,no_effect
1_157_10,1,157,10,97.9,False,False,no_effect
0_43395_28,0,43395,28,97.9,False,False,no_effect
0_107704_23,0,107704,23,97.9,False,False,no_effect
0_116444_18,0,116444,18,97.9,False,False,no_effect
1_239_15,1,239,15,97.9,False,False,no_effect
1_480_12,1,480,12,97.9,False,False,no_effect
1_694_28,1,694,28,97.9,False,False,no_effect
1_288_24,1,288,24,97.9,False,False,no_effect
1_165_12,1,165,12,97.9,False,False,no_effect
0_65536_3,0,65536,3,97.9,False,False,no_effect
1_380_6,1,380,6,97.9,False,False,no_effect
0_74727_5,0,74727,5,97.9,False,False,no_effect
0_71510_28,0,71510,28,97.9,False,False,no_effect
0_114680_5,0,114680,5,97.9,False,False,no_effect
0_118260_22,0,118260,22,97.9,False,False,no_effect
