fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
91_215_15,91,215,15,97.9,False,False,no_effect
26_92714_26,26,92714,26,97.9,False,False,no_effect
39_60_10,39,60,10,97.9,False,False,no_effect
45_105_1,45,105,1,97.9,False,False,no_effect
45_188_21,45,188,21,97.9,False,False,no_effect
105_171_15,105,171,15,97.9,False,False,no_effect
68_10433_6,68,10433,6,97.9,False,False,no_effect
97_39_30,97,39,30,98.0,False,False,no_effect
56_13079_29,56,13079,29,97.9,False,False,no_effect
89_78_14,89,78,14,97.9,False,False,no_effect
57_6_12,57,6,12,97.9,False,False,no_effect
102_43025_17,102,43025,17,97.9,False,False,no_effect
17_71_22,17,71,22,97.9,False,False,no_effect
130_102_21,130,102,21,97.9,False,False,no_effect
7_118_16,7,118,16,97.9,False,False,no_effect
45_148_16,45,148,16,97.9,False,False,no_effect
9_27_27,9,27,27,97.9,False,False,no_effect
88_186_20,88,186,20,97.9,False,False,no_effect
111_155_7,111,155,7,97.9,False,False,no_effect
98_49828_16,98,49828,16,97.9,False,False,no_effect
11_181_27,11,181,27,97.8,False,False,sdc_minor
0_133_12,0,133,12,97.9,False,False,no_effect
93_110_4,93,110,4,97.9,False,False,no_effect
84_82291_7,84,82291,7,97.9,False,False,no_effect
76_129_19,76,129,19,97.9,False,False,no_effect
104_21376_25,104,21376,25,97.9,False,False,no_effect
75_141_8,75,141,8,97.9,False,False,no_effect
49_430_24,49,430,24,98.0,False,False,no_effect
44_19723_25,44,19723,25,97.9,False,False,no_effect
140_26_19,140,26,19,97.9,False,False,no_effect
73_215_27,73,215,27,97.9,False,False,no_effect
148_155_20,148,155,20,97.9,False,False,no_effect
119_113_28,119,113,28,97.9,False,False,no_effect
54_67000_30,54,67000,30,90.7,False,False,sdc_significant
43_86_18,43,86,18,97.9,False,False,no_effect
131_169_21,131,169,21,97.9,False,False,no_effect
23_60_19,23,60,19,97.9,False,False,no_effect
57_50_9,57,50,9,97.9,False,False,no_effect
6_6057_15,6,6057,15,97.9,False,False,no_effect
121_625_4,121,625,4,97.9,False,False,no_effect
116_27160_12,116,27160,12,97.9,False,False,no_effect
98_129598_25,98,129598,25,97.9,False,False,no_effect
62_38684_0,62,38684,0,97.9,False,False,no_effect
27_108_14,27,108,14,97.9,False,False,no_effect
45_178_29,45,178,29,97.9,False,False,no_effect
12_146120_15,12,146120,15,97.9,False,False,no_effect
31_467_8,31,467,8,97.9,False,False,no_effect
118_170_20,118,170,20,97.9,False,False,no_effect
113_156_27,113,156,27,97.9,False,False,no_effect
140_29223_10,140,29223,10,97.9,False,False,no_effect
121_460_16,121,460,16,97.9,False,False,no_effect
63_163_17,63,163,17,97.9,False,False,no_effect
133_496_15,133,496,15,97.9,False,False,no_effect
70_112_4,70,112,4,97.9,False,False,no_effect
73_240_17,73,240,17,97.9,False,False,no_effect
85_327_5,85,327,5,97.9,False,False,no_effect
35_38_14,35,38,14,97.9,False,False,no_effect
98_40056_13,98,40056,13,97.9,False,False,no_effect
16_106_26,16,106,26,97.9,False,False,no_effect
84_142242_29,84,142242,29,97.9,False,False,no_effect
