fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
3_521_0,3,521,0,97.9,False,False,no_effect
0_3_15,0,3,15,97.9,False,False,no_effect
0_120_23,0,120,23,97.8,False,False,sdc_minor
6_38_11,6,38,11,97.9,False,False,no_effect
0_141_26,0,141,26,97.8,False,False,sdc_minor
3_329_15,3,329,15,97.9,False,False,no_effect
6_184_20,6,184,20,97.9,False,False,no_effect
4_5104_23,4,5104,23,97.9,False,False,no_effect
1_128_3,1,128,3,97.9,False,False,no_effect
2_29253_2,2,29253,2,97.9,False,False,no_effect
6_17_29,6,17,29,98.1,False,False,no_effect
4_20361_20,4,20361,20,97.9,False,False,no_effect
1_141_29,1,141,29,97.9,False,False,no_effect
0_94_12,0,94,12,97.9,False,False,no_effect
4_19917_15,4,19917,15,97.9,False,False,no_effect
7_94_31,7,94,31,97.9,False,False,no_effect
3_559_15,3,559,15,97.9,False,False,no_effect
2_835_26,2,835,26,97.9,False,False,no_effect
0_59_22,0,59,22,97.9,False,False,no_effect
10_2515_21,10,2515,21,97.9,False,False,no_effect
0_168_24,0,168,24,97.9,False,False,no_effect
11_186_19,11,186,19,97.9,False,False,no_effect
1_52_15,1,52,15,97.9,False,False,no_effect
6_125_3,6,125,3,97.9,False,False,no_effect
2_93277_17,2,93277,17,97.9,False,False,no_effect
1_11_14,1,11,14,97.9,False,False,no_effect
8_108280_23,8,108280,23,97.9,False,False,no_effect
7_191_5,7,191,5,97.9,False,False,no_effect
9_97_8,9,97,8,97.9,False,False,no_effect
10_103376_4,10,103376,4,97.9,False,False,no_effect
9_581_3,9,581,3,97.9,False,False,no_effect
6_169_8,6,169,8,97.9,False,False,no_effect
3_298_16,3,298,16,97.9,False,False,no_effect
5_100_20,5,100,20,97.9,False,False,no_effect
5_115_17,5,115,17,97.9,False,False,no_effect
3_76_12,3,76,12,97.9,False,False,no_effect
2_102227_6,2,102227,6,97.9,False,False,no_effect
2_13848_10,2,13848,10,97.9,False,False,no_effect
7_119_20,7,119,20,97.9,False,False,no_effect
