fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
9_445_5,9,445,5,97.9,False,False,no_effect
1_67_14,1,67,14,97.9,False,False,no_effect
5_20_2,5,20,2,97.9,False,False,no_effect
11_98_25,11,98,25,97.9,False,False,no_effect
9_671_18,9,671,18,97.9,False,False,no_effect
11_152_3,11,152,3,97.9,False,False,no_effect
2_83924_31,2,83924,31,97.9,False,False,no_effect
7_2_12,7,2,12,97.9,False,False,no_effect
10_135830_18,10,135830,18,97.9,False,False,no_effect
3_34_14,3,34,14,97.9,False,False,no_effect
9_173_2,9,173,2,97.9,False,False,no_effect
5_61_0,5,61,0,97.9,False,False,no_effect
2_11382_17,2,11382,17,97.9,False,False,no_effect
6_90_25,6,90,25,97.9,False,False,no_effect
6_150_12,6,150,12,97.9,False,False,no_effect
8_4028_4,8,4028,4,97.9,False,False,no_effect
1_140_18,1,140,18,97.9,False,False,no_effect
11_143_22,11,143,22,97.9,False,False,no_effect
5_70_14,5,70,14,97.9,False,False,no_effect
9_199_29,9,199,29,97.9,False,False,no_effect
6_147_0,6,147,0,97.9,False,False,no_effect
4_11471_26,4,11471,26,97.9,False,False,no_effect
8_27909_4,8,27909,4,97.9,False,False,no_effect
8_77136_21,8,77136,21,97.9,False,False,no_effect
1_131_16,1,131,16,97.9,False,False,no_effect
8_65573_28,8,65573,28,97.9,False,False,no_effect
6_144_30,6,144,30,11.9,True,False,catastrophic_nan_inf
3_347_29,3,347,29,97.9,False,False,no_effect
10_120775_1,10,120775,1,97.9,False,False,no_effect
7_29_16,7,29,16,97.9,False,False,no_effect
1_97_14,1,97,14,97.9,False,False,no_effect
10_60274_20,10,60274,20,97.9,False,False,no_effect
6_90_0,6,90,0,97.9,False,False,no_effect
11_67_15,11,67,15,97.9,False,False,no_effect
4_6095_25,4,6095,25,97.9,False,False,no_effect
10_89651_4,10,89651,4,97.9,False,False,no_effect
8_46788_30,8,46788,30,11.9,False,False,catastrophic_low_acc
5_90_13,5,90,13,97.9,False,False,no_effect
9_275_11,9,275,11,97.9,False,False,no_effect
11_174_12,11,174,12,97.9,False,False,no_effect
7_188_12,7,188,12,97.9,False,False,no_effect
3_247_16,3,247,16,97.9,False,False,no_effect
3_234_12,3,234,12,97.9,False,False,no_effect
3_364_9,3,364,9,97.9,False,False,no_effect
1_30_5,1,30,5,97.9,False,False,no_effect
10_129149_0,10,129149,0,97.9,False,False,no_effect
8_11079_30,8,11079,30,11.9,False,False,catastrophic_low_acc
5_158_20,5,158,20,97.9,False,False,no_effect
7_147_17,7,147,17,97.9,False,False,no_effect
7_46_17,7,46,17,97.9,False,False,no_effect
6_56_8,6,56,8,97.9,False,False,no_effect
0_134_27,0,134,27,98.0,False,False,no_effect
7_138_2,7,138,2,97.9,False,False,no_effect
8_91039_25,8,91039,25,97.9,False,False,no_effect
10_45822_29,10,45822,29,97.9,False,False,no_effect
1_178_29,1,178,29,97.9,False,False,no_effect
5_176_0,5,176,0,97.9,False,False,no_effect
0_172_13,0,172,13,97.9,False,False,no_effect
6_148_6,6,148,6,97.9,False,False,no_effect
5_92_16,5,92,16,97.9,False,False,no_effect
2_71901_16,2,71901,16,97.9,False,False,no_effect
3_275_30,3,275,30,90.7,False,False,sdc_significant
9_351_23,9,351,23,97.9,False,False,no_effect
2_65374_27,2,65374,27,97.9,False,False,no_effect
3_429_23,3,429,23,97.9,False,False,no_effect
